@x1,x2,x3,x4,x5,x6,x7,x8,y,zb,wt
15.282,2.9287,20.138,24.676,3.4572,3.1378,5.6459,3.4454,0,1,0
12.445,1.8485,11.701,25.03,1.95,1.9179,3.0253,3.6697,0,1,0
3.7298,1.7684,5.0099,9.4795,0.75906,1.7484,0.90878,1.991,0,1,0
4.8728,1.3778,5.1205,8.9626,1.0044,1.4884,1.4158,1.6758,0,1,0
4.6386,1.2933,5.7842,9.7347,1.1342,1.8796,1.8216,1.4887,0,1,0
5.8395,1.4392,7.9793,14.14,2.0957,1.7549,1.9494,2.626,0,1,0
6.7897,1.1609,11.47,17.253,1.5977,1.7046,1.2829,3.1517,0,1,0
6.6429,1.1527,8.0077,14.133,0.9605,2.4653,3.3799,2.3788,0,1,0
3.9262,1.0993,7.6936,8.0896,1.5721,1.7334,1.6703,1.6225,0,1,0
4.6414,1.25,4.578,10.693,0.65254,1.583,1.123,1.7662,0,1,0
5.2514,1.0086,9.4345,7.938,2.4838,1.9492,2.2853,1.4019,0,1,0
5.0211,1.4584,7.4938,10.708,1.5501,2.0476,1.4908,2.5428,0,1,0
3.5679,0.98057,5.0183,7.6378,1.2588,1.2606,2.2119,1.8427,0,1,0
5.0856,1.0583,8.7966,9.0635,2.2574,2.1588,2.2334,1.5874,0,1,0
5.9841,0.91777,7.1713,7.7985,2.2162,1.5274,1.4259,1.3394,0,1,0
8.8898,1.155,9.4731,13.988,1.967,1.7882,3.5162,1.8775,0,1,0
2.9033,0.83958,6.1014,9.5718,0.87097,2.3199,1.2101,1.8087,0,1,0
14.407,1.4611,25.474,26.818,1.8143,3.6341,6.1436,2.8073,0,1,0
9.9972,1.7751,13.736,13.216,2.8011,2.1122,2.8816,2.9663,0,1,0
20.106,1.9844,31.371,19.547,3.1179,2.8675,9.6925,2.1154,0,1,0
4.0502,1.0472,5.7102,8.1025,1.1087,1.7527,1.3544,1.1604,0,1,0
4.6343,1.7924,6.751,10.946,1.2599,1.7338,1.8095,2.5503,0,1,0
7.567,2.5789,18.202,17.562,7.3651,3.0419,5.0598,3.4768,0,1,0
9.5872,1.324,10.688,21.64,0.84272,2.7193,5.1981,2.589,0,1,0
20.257,1.7698,14.794,22.023,3.0633,2.4327,9.1744,2.797,0,1,0
1.4763,0.97673,4.4097,6.5742,0.84899,1.9389,0.69535,1.593,0,1,0
9.5113,1.5655,6.5321,15.942,0.78303,2.11,3.3081,3.2285,0,1,0
18.929,1.2616,9.8487,11.823,1.9267,1.8135,4.145,2.1806,0,1,0
36.106,1.2948,7.7739,18.019,1.7468,1.2375,6.0101,2.5797,0,1,1
3.4434,1.5504,7.2814,8.2787,0.76185,1.228,1.3526,1.8702,0,1,1
8.1296,0.86743,14.752,16.219,1.3997,2.9999,1.699,3.6925,0,1,1
4.734,1.2884,10.06,11.096,1.728,2.4201,1.4616,1.5814,0,1,1
5.7658,1.2268,7.2992,12.01,0.76356,1.958,0.97459,3.0007,0,1,1
1.8607,1.3368,5.616,8.4456,1.027,2.0376,0.95792,1.7525,0,1,1
7.7862,0.81481,9.6593,14.595,1.3555,1.6664,3.1216,1.2914,0,1,1
1.4722,1.1226,4.2827,8.2895,1.0273,1.5449,2.1956,1.3721,0,1,1
16.315,1.0599,10.255,13.052,1.877,2.4873,2.567,2.4018,0,1,1
17.449,1.8121,10.099,28.584,1.2499,2.0824,5.4295,2.9656,0,1,1
6.7989,1.218,11.211,13.352,2.2781,1.9793,2.9554,2.5673,0,1,1
1.2863,1.2452,8.7712,8.2004,2.3327,1.6412,1.2184,1.3295,0,1,1
3.446,1.042,7.4202,2.6941,1.2455,11.54,1.4082,3.025,0,2,0
2.4802,0.75562,5.6969,1.6488,2.2507,8.3298,1.8602,1.6898,0,2,0
2.2486,0.79217,7.508,1.8815,1.2525,7.2882,1.1039,1.6046,0,2,0
3.12,1.4507,7.0683,1.4975,2.8035,12.392,1.4207,2.8453,0,2,0
2.7474,1.3581,7.308,2.4385,1.9811,8.8162,1.1847,1.5833,0,2,0
3.2905,1.2119,6.545,2.0223,1.3457,9.5575,1.0166,1.6473,0,2,0
2.5818,1.4774,9.5581,1.8646,1.3905,13.925,1.113,3.5371,0,2,0
1.8373,0.95566,7.399,1.6802,1.8281,6.5505,1.209,1.2008,0,2,0
3.5397,1.134,6.2344,1.7851,1.2782,12.833,1.1439,2.4009,0,2,0
5.1281,2.1141,12.021,3.0411,5.4211,24.346,1.6173,4.036,0,2,0
3.4659,2.6705,9.3987,2.6202,4.8979,13.595,1.199,2.155,0,2,0
3.2563,0.95128,4.9351,1.3575,2.7532,11.628,1.3076,2.3122,0,2,0
2.9718,0.55312,6.9572,1.2516,1.4303,9.858,0.85242,1.4345,0,2,0
3.0392,0.76863,6.4803,2.0415,1.0123,10.314,1.4399,1.729,0,2,0
5.2879,2.2605,9.7169,3.5192,2.3777,17.46,1.2683,4.2066,0,2,0
3.0169,1.1278,11.497,2.3883,2.154,13.367,1.3632,2.0674,0,2,0
3.1752,1.6074,14.522,2.7479,4.5832,15.43,1.0113,3.3532,0,2,0
2.9078,0.93978,5.3678,1.363,3.6638,9.5,1.1867,1.6305,0,2,0
3.4055,1.0096,10.45,2.2824,2.3487,16.517,0.86142,3.9312,0,2,0
3.4209,1.1715,7.241,1.9655,2.8293,16.372,1.3912,4.3656,0,2,0
5.8625,2.0258,12.807,2.1994,3.8373,19.385,0.98377,1.957,0,2,0
2.7909,1.9365,8.3605,1.1726,1.6646,9.6489,1.0669,2.1597,0,2,0
4.2845,2.0286,8.3134,2.5917,3.5721,20.567,1.3569,3.5608,0,2,0
5.3555,1.7749,19.931,4.6864,3.0932,25.547,2.3005,3.2375,0,2,0
3.8446,1.77,7.7959,1.2522,6.0742,18.169,1.3003,2.6093,0,2,0
2.4734,0.60967,5.0404,2.4901,1.8676,9.658,1.2047,1.3857,0,2,0
2.529,0.82411,10.421,1.5633,2.4996,9.0006,1.0876,1.8292,0,2,0
2.8631,0.9333,5.1433,1.4282,3.0773,8.3051,1.3059,1.3168,0,2,0
4.1628,1.79,6.1221,1.7178,3.553,14.397,1.404,2.3995,0,2,0
5.4915,2.5047,15.328,1.6136,7.9739,24.781,1.2829,3.5915,0,2,0
2.1433,0.993,5.0262,2.0993,1.3502,7.9386,1.492,1.83,0,2,0
3.2656,1.2253,6.2489,2.1401,0.89134,11.134,1.7137,2.169,0,2,0
2.1549,1.0199,5.9991,1.35,1.8849,8.0596,1.5035,1.778,0,2,0
2.3264,0.77684,7.3923,1.2452,1.358,8.3054,1.5494,1.8835,0,2,0
2.6117,1.1037,5.6115,2.1326,2.0538,7.5332,1.5342,1.2915,0,2,0
3.3763,1.2972,9.8128,2.3694,2.668,12.202,1.1547,2.3846,0,2,0
3.5633,1.4108,14.867,3.0362,1.7108,16.377,0.88492,3.7495,0,2,0
3.0739,1.7008,5.7839,1.2437,1.5802,9.0059,1.1968,1.5534,0,2,0
3.8956,2.3721,10.676,2.3632,7.4414,14.889,1.643,2.8202,0,2,0
5.7768,4.7609,18.204,5.0269,5.2062,24.56,1.8191,3.7111,0,2,0
2.6834,8.1082,18.636,3.6404,2.6142,10.207,1.0329,2.4893,0,2,0
5.0541,1.316,9.3936,1.1504,2.229,20.603,1.1,3.2682,0,2,0
1.563,1.2304,6.3711,1.1581,1.4515,7.001,1.3154,1.3072,0,2,0
4.7,1.7496,10.111,2.4582,1.4593,11.218,1.2975,1.5792,0,2,0
3.5831,2.1424,7.2621,1.2528,1.2625,9.0782,1.1261,1.4877,0,2,0
3.7312,1.0216,6.1655,1.674,1.2304,16.371,1.0622,2.1126,0,2,0
2.0336,1.8434,6.718,1.5148,0.86402,6.9774,0.94909,1.3836,0,2,0
3.2021,0.77069,7.3622,1.9759,0.97622,12.069,1.2191,3.0269,0,2,0
5.2293,1.5953,11.214,1.5929,2.069,17.497,1.3705,2.7517,0,2,0
8.9314,2.1126,43.605,1.3492,3.5507,34.365,1.4813,2.7285,0,2,0
5.1861,1.2378,18.45,2.136,2.0233,17.655,1.0064,3.4316,0,2,0
4.0652,1.3541,11.569,1.8297,7.3246,18.805,1.2216,3.689,0,2,0
8.162,13.064,28.618,3.256,9.1369,29.621,1.5575,3.7986,0,2,0
3.1143,1.335,14.068,1.3303,2.2792,13.054,1.4881,2.0763,0,2,0
2.3527,0.9338,3.8093,1.3853,1.0579,8.6901,1.2942,1.873,0,2,0
2.2532,0.71967,5.0599,1.2329,1.2556,11.268,1.2558,2.5978,0,2,0
3.6511,1.8667,9.289,2.5259,3.5719,14.846,1.6776,2.04,0,2,0
3.6965,5.6749,28.226,3.8123,2.1551,12.431,1.4394,1.7999,0,2,0
2.2562,1.039,5.6676,2.0671,0.95223,8.5099,1.3473,1.7768,0,2,0
1.5512,0.79521,5.4432,1.7828,0.64288,6.2722,1.3384,1.312,0,2,0
3.4845,0.60691,6.9002,2.5035,3.3063,14.139,1.5861,2.1604,0,2,0
3.6488,2.163,7.3485,1.782,4.8956,14.637,1.7446,3.051,0,2,0
3.1128,1.6412,8.8273,1.375,3.4234,11.11,1.0007,1.6448,0,2,0
3.9815,5.3949,19.153,2.467,9.2032,19.981,1.1854,3.565,0,2,0
5.8729,2.6067,12.957,1.7952,3.3676,21.513,2.018,2.3482,0,2,0
10.478,4.5673,65.083,3.1651,4.3626,43.285,1.9503,5.4625,0,2,0
4.3027,7.1793,25.531,2.7095,9.1056,19.668,1.1438,2.827,0,2,0
2.6635,1.6282,10.47,1.6701,0.77912,10.24,1.2109,2.6085,0,2,0
2.8945,0.82826,5.8859,1.8763,2.1189,8.5832,1.1181,1.3902,0,2,0
3.0986,1.0771,5.8749,1.8291,2.4145,8.0278,1.1449,1.1209,0,2,0
2.5012,1.2608,5.7998,1.8285,1.4716,6.6024,1.1917,1.1872,0,2,0
2.2555,1.1872,5.7997,1.8944,1.1548,9.6098,1.3882,2.7469,0,2,0
2.8203,0.64565,4.8816,2.4902,1.5199,9.5725,1.2071,2.3987,0,2,0
2.3246,0.93902,4.4499,1.0861,0.84182,8.1666,1.458,1.9728,0,2,0
2.8698,5.2217,33.065,4.2025,3.2114,10.157,1.6891,2.422,0,2,0
8.3692,1.3671,9.7144,1.689,3.167,14.677,0.81806,1.2908,0,2,0
2.7573,1.0214,5.1687,1.5102,1.4284,8.9966,1.3798,1.6824,0,2,0
2.8564,1.0315,4.3209,1.5634,2.2146,8.3012,1.1198,1.3791,0,2,0
3.3824,1.1361,5.8169,1.8994,1.85,9.7923,1.295,1.4993,0,2,0
4.2122,2.0991,7.9755,1.7659,1.9691,14.312,1.4507,2.666,0,2,0
3.2598,1.8822,10.311,2.5188,2.5821,13.127,1.0611,2.399,0,2,0
6.488,1.6105,11.538,1.7286,1.2915,17.453,1.1546,3.1799,0,2,0
3.6682,0.96769,8.0743,2.4943,3.4182,14.283,1.1485,2.418,0,2,0
2.3804,1.5785,7.7327,1.767,1.6896,8.1229,1.0981,1.6108,0,2,0
2.6198,0.65611,4.612,1.6065,1.1295,10.776,1.2588,1.7737,0,2,0
2.5377,2.4933,9.4843,1.9748,2.3167,7.9582,1.0075,1.4061,0,2,0
2.8636,1.556,7.5138,2.0734,1.5234,10.783,1.4678,2.5603,0,2,0
5.9661,1.2644,10.111,2.1126,5.471,28.818,1.8218,2.9865,0,2,0
2.2748,1.2645,5.0668,1.2832,2.2399,7.6354,0.97119,1.8332,0,2,0
2.5149,2.2708,8.8323,2.1796,2.2566,9.1221,1.0581,1.6009,0,2,0
2.6382,2.2254,7.2235,1.5467,1.4435,7.8683,0.92177,1.3565,0,2,0
2.6555,0.87987,6.1665,2.3661,1.2087,9.5605,0.84214,1.7916,0,2,0
7.1635,1.8261,25.577,3.6712,6.2434,27.073,1.4568,2.8325,0,2,0
3.0067,2.7778,13.719,2.1422,2.943,13.269,1.782,2.9778,0,2,0
3.9391,3.1324,31.576,2.8947,9.8023,19.784,1.9924,2.1441,0,2,0
2.3321,1.1121,5.7444,1.7769,1.3846,8.1495,1.0426,1.1592,0,2,0
2.8678,1.2756,6.8428,1.768,1.8216,10.97,1.802,2.564,0,2,0
5.2973,7.302,18.148,3.0762,5.2291,17.813,2.5985,3.5185,0,2,0
5.0637,0.84682,10.687,2.7458,5.2576,21.872,1.3407,2.6166,0,2,0
6.9336,3.0693,14.79,2.4677,9.1491,22.196,1.7788,2.8092,0,2,0
4.2331,2.2852,11.264,2.002,3.0038,13.495,1.226,2.601,0,2,0
3.1155,2.3503,8.8323,1.6585,1.2273,8.2575,1.2585,1.3315,0,2,0
1.7709,0.85842,4.4541,1.9694,0.70292,6.5737,0.98106,1.5846,0,2,0
3.6436,0.78472,6.5568,2.126,3.3546,16.087,1.5719,3.2681,0,2,0
3.1512,1.254,7.2327,1.7241,1.5429,9.957,1.2318,2.1564,0,2,1
3.4655,1.134,6.048,2.1512,1.7813,11.842,2.2746,3.1836,0,2,1
3.8061,1.3608,6.7106,2.0346,1.626,13.282,1.1028,2.523,0,2,1
2.3637,0.82157,4.661,1.0395,1.0973,6.8785,1.3383,1.3983,0,2,1
7.5387,1.9718,15.347,1.6779,2.7811,26.339,1.7338,3.0612,0,2,1
5.7682,0.74072,25.337,1.5197,2.6696,21.137,1.47,2.9161,0,2,1
2.8614,1.5689,7.7419,1.636,1.3809,10.288,1.5527,2.185,0,2,1
8.0801,3.4891,20.265,3.1874,5.5918,24.87,2.9214,3.4509,0,2,1
6.1078,1.9612,11.729,1.9403,3.0728,25.347,1.8506,3.712,0,2,1
2.3982,0.76933,5.0489,1.7731,0.91932,9.5167,1.7615,1.994,0,2,1
3.5706,1.9856,9.494,1.8102,3.5478,14.139,1.147,1.8973,0,2,1
2.2579,1.9334,9.9006,1.8417,4.2013,11.918,1.2636,2.1994,0,2,1
8.2473,5.6664,0.75705,2.4579,1.838,2.2253,1.6304,1.6727,0,3,0
9.8812,7.1667,1.2522,3.1393,1.2197,1.5377,1.7087,2.1301,0,3,0
7.2179,7.4627,0.78877,2.2291,1.0887,1.2278,1.8697,1.5921,0,3,0
12.272,7.0304,1.4384,3.1103,1.3966,2.7779,1.4841,2.8131,0,3,0
8.7287,7.2626,1.3546,2.7106,1.1731,1.965,2.4077,1.5724,0,3,0
9.4575,6.5062,1.2031,3.2627,1.0023,1.3462,1.9998,1.6246,0,3,0
13.775,9.5112,1.4735,2.5541,1.1011,1.3888,1.8422,3.4997,0,3,0
6.4927,7.341,0.94705,1.838,1.1934,1.8224,1.6558,1.1853,0,3,0
12.695,6.1794,1.1226,3.5041,1.1319,1.2626,1.761,2.371,0,3,0
24.095,11.886,2.1004,5.0811,1.5915,5.3716,3.0217,3.9679,0,3,0
13.471,9.3439,2.634,3.4375,1.1846,4.8498,2.5937,2.1401,0,3,0
11.512,4.8821,0.9391,3.2293,1.2881,2.7441,1.3449,2.2786,0,3,0
9.7752,6.9002,0.5458,2.9433,0.84255,1.4202,1.2363,1.4191,0,3,0
10.19,6.4204,0.75808,3.0065,1.4192,1.0028,2.0183,1.7098,0,3,0
17.285,9.6284,2.2512,5.238,1.2507,2.3667,3.4745,4.1573,0,3,0
13.255,11.43,1.1196,2.9908,1.3485,2.1349,2.3667,2.0527,0,3,0
15.271,14.412,1.5974,3.1423,1.0005,4.5583,2.7301,3.3105,0,3,0
9.3999,5.332,0.9379,2.8751,1.1726,3.6301,1.3499,1.616,0,3,0
16.167,7.1835,1.162,3.3777,1.3705,2.7909,1.9453,4.3173,0,3,0
11.708,6.0165,1.1307,3.4376,2.2396,1.7762,2.125,3.1427,0,3,0
19.171,12.689,2.0155,5.8027,0.96854,3.7698,2.1755,1.9289,0,3,0
9.5465,8.2829,1.9099,2.7715,1.0483,1.6424,1.1569,2.127,0,3,0
20.366,8.2814,2.0304,4.2473,1.336,3.5236,2.5762,3.5158,0,3,0
25.352,19.754,1.7595,5.3128,2.2715,3.0862,4.6537,3.2146,0,3,0
17.988,7.7376,1.7453,3.8103,1.2827,6.0172,1.2369,2.5767,0,3,0
9.5338,5.0165,0.61015,2.4383,1.1872,1.8487,2.4689,1.3641,0,3,0
8.8976,10.36,0.81947,2.5038,1.0731,2.4896,1.547,1.8114,0,3,0
8.2153,5.102,0.92535,2.8273,1.2894,3.0371,1.4156,1.3101,0,3,0
14.194,6.076,1.7665,4.0991,1.379,3.5014,1.7022,2.3652,0,3,0
11.015,6.1971,1.2216,3.2371,1.6921,0.87886,2.113,2.1404,0,3,0
7.9764,5.954,1.0155,2.1358,1.4886,1.8791,1.3374,1.757,0,3,0
8.2142,7.302,0.76443,2.3036,1.5271,1.3466,1.2303,1.8612,0,3,0
7.4582,5.5542,1.0857,2.5924,1.5122,2.0336,2.1073,1.2748,0,3,0
12.077,9.7446,1.2825,3.3531,1.1354,2.6558,2.3424,2.3548,0,3,0
16.209,14.747,1.4018,3.551,0.87068,1.7005,2.9949,3.7009,0,3,0
8.9315,5.7494,1.6899,3.0528,1.1813,1.5784,1.2285,1.5366,0,3,0
14.732,10.605,2.3672,3.871,1.6238,7.4102,2.3395,2.7809,0,3,0
24.349,18.047,4.734,5.7325,1.801,5.2323,4.9636,3.6653,0,3,0
10.092,18.403,8.0367,2.6663,1.0183,2.586,3.6072,2.4499,0,3,0
13.14,6.6534,1.3441,3.7724,1.0911,1.6119,2.0176,2.4907,0,3,0
20.362,9.3091,1.305,4.9937,1.0849,2.1956,1.1363,3.2347,0,3,0
6.9205,6.337,1.2206,1.5506,1.2943,1.4419,1.1422,1.2893,0,3,0
11.094,10.046,1.7339,4.6578,1.2768,1.4527,2.4267,1.5668,0,3,0
8.974,7.2067,2.1391,3.546,1.113,1.2457,1.2444,1.4675,0,3,0
6.7966,4.62,0.81734,2.3419,1.3146,1.0951,1.0301,1.3785,0,3,0
6.9269,6.6749,1.828,2.0343,0.93484,0.85607,1.5001,1.3685,0,3,0
11.936,7.3107,0.76659,3.1711,1.2066,0.96799,1.9598,3.003,0,3,0
17.308,11.171,1.5908,5.1772,1.3513,2.0543,1.5723,2.7238,0,3,0
34.044,43.2,2.0924,8.8488,1.4671,3.5089,1.3324,2.6953,0,3,0
17.431,18.297,1.2397,5.1306,0.99196,1.9873,2.1095,3.3833,0,3,0
18.606,11.464,1.3471,4.0288,1.2059,7.2696,1.8067,3.6491,0,3,0
29.324,28.318,12.927,8.0898,1.5349,9.0396,3.2117,3.7502,0,3,0
12.861,13.948,1.3232,3.0755,1.4655,2.261,1.3083,2.0398,0,3,0
8.5756,3.7885,0.93051,2.3214,1.2736,1.0539,1.3695,1.8508,0,3,0
11.126,5.0306,0.71167,2.2332,1.2355,1.2437,1.2146,2.5608,0,3,0
8.4119,5.6266,1.0321,2.2345,1.328,0.9504,2.0364,1.7521,0,3,0
26.148,15.237,1.9494,7.5095,1.7116,2.7542,1.6635,3.0228,0,3,0
20.95,25.202,0.73482,5.7435,1.4548,2.6447,1.5016,2.8753,0,3,0
14.466,7.2566,2.1318,3.6179,1.7171,4.8699,1.757,2.9993,0,3,0
10.189,7.6879,1.5575,2.8528,1.5287,1.3618,1.6161,2.1578,0,3,0
10.992,8.7502,1.6278,3.084,0.989,3.392,1.3591,1.6353,0,3,0
19.791,19.141,5.447,3.9492,1.1709,9.218,2.4487,3.5218,0,3,0
21.297,12.837,2.5879,5.8205,1.9912,3.347,1.7753,2.3123,0,3,0
42.816,64.788,4.5276,10.365,1.9269,4.3269,3.129,5.4014,0,3,0
19.508,25.342,7.1206,4.2719,1.1348,9.0652,2.6795,2.8013,0,3,0
10.119,10.359,1.6109,2.6474,1.1963,0.77105,1.6497,2.5689,0,3,0
8.4801,5.8448,0.81695,2.8655,1.0978,2.096,1.8588,1.37,0,3,0
7.9438,5.8457,1.0786,3.0728,1.1315,2.4004,1.8088,1.1099,0,3,0
6.5252,5.7499,1.2507,2.4862,1.1708,1.4499,1.8094,1.1718,0,3,0
9.5044,5.7752,1.1772,2.2353,1.373,1.1462,1.8713,2.716,0,3,0
9.4643,4.8333,0.63682,2.7858,1.1925,1.5085,2.4652,2.3756,0,3,0
8.076,4.4056,0.93357,2.3043,1.4402,0.84065,1.0717,1.9496,0,3,0
10.084,32.836,5.1708,2.8601,1.6807,3.1824,4.1713,2.4106,0,3,0
24.74,20.157,3.4887,8.036,2.903,5.6512,3.1479,3.4214,0,3,0
14.574,9.665,1.3522,8.3262,0.81027,3.1211,1.6714,1.2803,0,3,0
25.097,11.632,1.9458,6.0515,1.8264,3.0349,1.9161,3.682,0,3,0
9.397,5.017,0.75859,2.3684,1.7436,0.91328,1.7547,1.9716,0,3,0
8.8818,5.1278,1.0052,2.7233,1.3579,1.413,1.4926,1.6598,0,3,0
8.2083,4.2909,1.029,2.8401,1.1062,2.1913,1.5485,1.3558,0,3,0
9.7034,5.7951,1.1312,3.3531,1.2805,1.8377,1.882,1.4838,0,3,0
14.139,7.9447,2.0973,4.1814,1.4222,1.9521,1.752,2.6297,0,3,0
12.996,10.272,1.8817,3.2308,1.0471,2.5615,2.4974,2.3736,0,3,0
17.278,11.397,1.5999,6.4302,1.1351,1.2812,1.7066,3.1411,0,3,0
