@x1,x2,x3,x4,x5,x6,x7,x8,y,zb,wt
15.828,6.6956,8.1445,5.2764,5.8535,6.0746,10.438,8.8332,0,1,0
14.313,8.6394,6.7358,6.9009,7.4591,10.686,15.464,20.823,0,1,0
19.548,11.666,10.393,3.4173,10.527,5.5661,10.256,8.8519,0,1,0
6.6266,9.8905,4.446,4.0053,5.746,4.8166,7.0509,7.4103,0,1,0
11.837,37.945,6.9542,5.6375,11.227,8.0416,12.66,12.85,0,1,0
8.125,6.8854,5.9121,3.8043,5.594,5.2866,6.5205,6.6822,0,1,0
13.189,7.642,12.032,3.1367,10.975,1.5984,18.533,7.9025,0,1,0
13.637,8.9098,6.6396,6.7333,6.6699,8.0403,9.8896,11.122,0,1,0
17.193,49.218,6.6853,5.8339,9.6325,18.905,17.357,38.9,0,1,0
21.161,11.963,10.342,11.305,7.6168,9.4443,18.625,14.266,0,1,0
12.36,11.104,6.66,4.5986,7.8423,8.7478,11.842,5.5516,0,1,0
14.686,4.8994,8.9292,4.1872,13.323,5.1825,11.714,6.1064,0,1,1
24.121,14.014,9.1909,17.482,8.5427,10.049,15.109,7.9491,0,1,1
7.1435,3.4413,6.6616,2.5837,3.7428,3.7281,7.3414,4.8085,0,1,1
8.9242,20.563,7.4507,3.4154,2.5613,11.593,10.967,13.024,0,1,1
11.592,10.548,6.6841,5.5035,5.7143,5.5081,10.164,9.6563,0,1,1
12.064,8.0951,6.7677,7.8622,8.3431,5.2385,7.8849,1.9355,0,1,1
22.907,28.743,11.829,9.5651,11.326,19.405,15.767,21.698,0,1,1
10.046,4.445,6.8637,3.1466,3.0948,3.7224,9.5516,5.4289,0,1,1
16.206,6.3929,9.2417,6.6278,5.2418,3.2073,13.233,4.4548,0,1,1
15.761,7.1562,8.8112,4.57,3.2796,8.1919,8.4745,5.9387,0,1,1
12.752,6.8228,8.0458,7.388,14.163,6.004,9.2791,8.1728,0,1,1
10.541,6.7574,6.9233,3.412,12.081,4.6325,8.7667,14.646,0,1,1
2.1766,7.7176,0.99508,12.267,2.8871,2.6195,6.0928,7.3112,0,2,0
4.7629,4.8622,3.3106,15.285,2.5618,3.0185,13.223,11.094,0,2,0
2.6882,3.9633,2.4034,14.353,1.9238,4.8027,4.7259,18.931,0,2,0
6.5062,4.659,2.9164,15.207,2.1791,7.304,6.0269,8.2421,0,2,0
5.1012,6.1777,1.7604,16.029,3.3892,4.5117,6.0298,10.318,0,2,0
9.3996,8.4844,5.3881,13.375,5.4491,3.5499,1.7894,8.7976,0,2,0
7.9794,7.5498,6.8705,22.383,5.7109,8.91,9.0103,16.325,0,2,0
13.13,11.733,1.9569,19.4,6.3514,11.648,7.4425,11.916,0,2,0
18.154,8.2345,33.319,13.228,6.4706,9.5694,10.393,14.038,0,2,0
17.323,8.456,10.749,24.764,9.9596,12.283,16.381,20.166,0,2,0
4.9244,9.7575,2.4869,16.102,12.13,5.2931,6.9198,10.812,0,2,0
8.5225,5.2227,2.9905,10.362,5.2161,23.581,25.852,11.061,0,2,0
3.1783,5.0372,1.5975,12.515,4.4485,5.2207,3.4436,6.2482,0,2,0
8.0211,6.5974,2.2465,12.893,5.7476,4.693,4.1019,9.5576,0,2,0
5.7173,9.9555,2.7571,17.436,8.1485,6.5524,5.4331,7.9937,0,2,0
6.1262,8.6228,3.6765,13.737,18.701,2.0634,13.378,12.463,0,2,0
5.7024,5.6715,1.8239,8.2043,2.7707,3.1374,2.8439,5.735,0,2,0
4.9802,9.3256,8.3813,7.6966,6.0051,2.2822,9.4901,9.4573,0,2,0
7.9093,5.6484,23.467,11.824,6.0846,5.729,4.6465,19.557,0,2,0
17.65,6.9213,3.3447,13.93,5.8699,13.139,23.047,19.165,0,2,0
13.887,7.3992,3.1885,26.547,7.235,10.783,7.7502,13.925,0,2,0
6.0169,6.9927,8.2167,8.2612,5.6155,3.7109,9.6025,12.387,0,2,0
3.4136,4.0791,5.1676,7.7807,6.3167,2.9588,3.4601,10.069,0,2,0
2.7315,6.7602,9.0579,7.7112,4.3182,3.8002,3.6461,6.5574,0,2,0
10.326,12.829,8.1295,19.02,9.0474,5.925,6.3963,17.515,0,2,0
13.249,8.5842,4.7155,12.232,10.521,9.9912,3.1416,7.2197,0,2,0
7.3604,5.6418,22.159,9.9826,7.4483,5.5615,8.1149,11.105,0,2,0
4.223,9.1119,7.5906,21.709,8.4445,4.8992,7.7981,14.149,0,2,0
7.496,8.3562,3.136,13.076,2.9139,4.0277,4.2394,12.378,0,2,0
2.8187,6.1685,1.2742,8.7472,2.9876,2.951,3.7572,11.001,0,2,0
3.55,4.0184,1.2936,12.762,2.6712,1.9821,1.347,6.1251,0,2,0
9.0798,6.6291,0.81399,7.7769,6.3152,3.0097,2.6877,7.7809,0,2,0
3.5808,7.1642,8.3441,11.271,8.5043,2.9512,16.751,9.3874,0,2,0
9.0979,7.398,17.286,16.828,7.5646,9.6725,21.141,10.561,0,2,0
3.4171,6.9197,2.7877,9.4231,5.4904,1.9081,10.106,7.994,0,2,0
19.609,5.5185,50.921,9.9277,1.9325,11.364,11.576,9.7072,0,2,0
10.739,9.1414,29.002,12.031,4.55,6.0151,8.2942,9.1014,0,2,0
3.9838,6.0701,42.031,13.673,6.7266,6.798,19.029,10.711,0,2,0
12.906,7.4883,1.8498,14.341,9.3806,3.9683,6.0882,12.114,0,2,0
10.912,8.0559,0.91206,13.338,5.8051,10.04,6.8607,13.425,0,2,0
6.4773,8.0929,5.2286,10.375,7.0346,2.8085,20.139,11.454,0,2,0
7.8886,12.267,21.447,18.34,7.874,10.324,10.006,12.203,0,2,0
10.176,13.519,3.6511,12.465,12.918,9.2076,10.661,10.542,0,2,0
8.1255,12.195,23.227,14.547,8.3961,7.3501,8.338,11.321,0,2,0
6.741,6.6009,30.901,20.534,3.2345,6.2551,9.2019,17.318,0,2,0
3.7225,8.8259,2.1981,11.199,7.9625,5.0734,5.243,10.328,0,2,0
9.7986,10.506,4.1309,20.888,5.5927,6.1217,3.6402,11.968,0,2,0
9.7297,10.142,1.8869,23.591,8.8213,9.6952,3.1602,18.712,0,2,0
9.1945,10.979,19.422,10.02,9.1629,8.1334,10.123,10.127,0,2,0
30.234,12.134,7.2903,21.25,11.32,6.962,3.3493,11.371,0,2,0
4.7297,8.6617,1.8278,14.418,6.4344,3.4867,6.1332,12.692,0,2,0
7.8611,6.1981,2.9297,12.458,7.0245,5.4602,1.5862,6.484,0,2,0
29.822,13.098,4.4791,23.578,10.194,20.007,23.904,13.622,0,2,0
2.351,3.996,3.5076,9.5697,3.6089,3.9073,7.2956,10.231,0,2,0
2.3275,6.4633,1.1087,11.884,5.2996,2.4797,9.5588,9.7594,0,2,0
2.652,8.1339,3.5295,10.551,5.0974,6.1574,4.8769,7.8642,0,2,0
13.242,11.404,16.463,10.972,5.9844,4.2481,11.854,14.339,0,2,0
4.3989,10.146,46.563,10.855,2.283,4.1179,6.3235,9.5772,0,2,0
9.3987,6.6739,55.098,16.392,2.6785,5.5512,8.3695,10.73,0,2,0
23.905,7.0295,11.243,12.232,6.1868,11.868,11.915,9.5769,0,2,0
15.592,7.5922,5.834,11.469,6.0003,6.267,4.1552,10.221,0,2,0
7.1195,5.9192,4.162,17.427,5.0855,3.5806,5.5308,11.681,0,2,0
28.392,6.6533,14.831,16.328,5.2815,7.6904,9.7578,10.46,0,2,0
14.215,9.7778,36.84,17.66,4.7378,6.4021,8.1548,13.341,0,2,0
19.115,10.712,4.5448,20.873,13.539,20.311,22.412,12.448,0,2,0
8.9598,6.1188,20.402,19.203,7.7174,7.5653,6.4592,11.296,0,2,0
12.155,5.54,18.565,13.533,7.0747,4.6007,8.8439,9.4187,0,2,0
3.252,7.3414,7.6487,19.373,6.2545,2.9568,5.0917,9.1756,0,2,0
14.857,9.2887,4.4191,18.822,11.773,11.189,7.0463,11.475,0,2,0
19.744,7.3875,151.96,28.433,12.627,12.587,6.1532,17.626,0,2,0
8.1997,8.4736,13.748,11.328,7.9409,9.1435,12.725,15.693,0,2,0
7.4412,8.4515,11.939,12.857,9.0981,4.9254,4.3577,15.228,0,2,0
5.6647,10.147,40.712,18.072,9.11,6.2521,14.569,18.916,0,2,0
23.237,13.91,30.124,11.656,12.507,10.737,20.758,14.548,0,2,0
8.1818,10.98,13.186,13.652,10.954,2.0845,9.8903,15.727,0,2,0
6.2699,10.455,6.4689,12.697,8.9444,7.0798,7.1084,10.049,0,2,0
38.404,13.215,15.429,18.114,10.731,25.926,26.727,22.604,0,2,0
4.5059,8.0087,19.734,17.432,8.7381,6.6523,6.3709,12.584,0,2,0
18.112,7.6654,3.1998,15.831,10.051,6.5966,10.997,13.491,0,2,0
2.2645,12.599,5.8174,8.8134,3.3136,5.8423,10.235,10.508,0,2,0
6.8379,9.8468,4.0017,16.565,2.9926,8.3861,7.3689,7.8698,0,2,0
2.2833,5.9781,1.399,19.164,2.5155,3.421,5.3491,7.8486,0,2,0
9.8376,7.8017,10.637,22.39,3.1394,13.162,8.9372,7.6663,0,2,0
33.597,6.9587,15.45,14.709,3.5295,17.622,21.031,13.343,0,2,0
6.8821,6.4234,1.6201,16.414,6.2936,6.1709,4.4514,8.218,0,2,0
2.7617,9.6139,2.675,12.319,7.2876,4.6703,2.663,9.3414,0,2,0
3.9192,8.3159,21.619,9.8276,3.6412,6.8509,6.47,10.421,0,2,0
9.3764,7.8452,2.507,14.775,5.5837,2.7622,4.2466,7.0006,0,2,0
18.968,6.9724,10.874,16.776,6.5215,14.043,5.9827,10.505,0,2,0
11.633,9.4613,13.952,16.183,7.8343,5.7551,5.4915,11.716,0,2,0
6.7454,9.13,1.9855,17.618,11.841,5.9613,3.5659,10.664,0,2,0
6.4295,11.32,15.639,13.298,14.765,5.8233,8.1305,8.3669,0,2,0
6.7344,7.4107,25.385,11.761,8.7726,5.6002,13.713,8.1602,0,2,0
13.259,9.3266,3.2172,14.211,5.9228,7.7322,8.5745,9.7118,0,2,0
7.2524,8.8892,3.9189,16.052,5.1262,6.5924,9.1463,11.05,0,2,0
7.7121,5.6947,16.167,14.655,7.2964,10.38,18.1,14.187,0,2,0
12.389,9.7921,1.5069,21.237,9.5912,6.6014,8.3221,9.4743,0,2,0
10.919,4.0939,1.4478,7.1228,4.2498,5.3236,6.4744,5.7908,0,2,0
41.409,11.198,16.492,13.035,8.4068,8.7881,11.887,11.707,0,2,0
7.537,5.9892,1.8918,8.5836,4.5763,6.0237,5.593,6.1595,0,2,0
8.448,10.252,6.2256,13.948,8.7847,1.7832,7.86,15.292,0,2,0
8.3509,8.0316,4.4713,14.813,5.9338,8.5713,9.4014,8.8676,0,2,0
51.727,6.8261,14.768,18.277,6.834,21.022,33.681,15.763,0,2,0
11.948,12.104,3.1944,20.592,6.5173,8.9133,14.792,17.035,0,2,0
11.369,5.1889,22.435,13.308,5.8455,8.9326,6.0392,10.648,0,2,0
23.005,6.9118,11.918,25.065,4.0999,15.966,16.026,12.273,0,2,1
10.849,9.7485,1.7386,13.893,6.6026,4.7859,1.4169,7.4631,0,2,1
6.6922,6.33,1.6816,8.5045,10.606,2.7639,4.4907,8.8863,0,2,1
9.533,11.027,4.4168,12.175,10.719,9.9147,6.2583,10.496,0,2,1
22.257,7.9496,9.1883,20.06,10.369,49.92,13.934,15.828,0,2,1
4.2832,6.5829,4.1576,14.107,6.4926,7.0053,5.8625,15.431,0,2,1
8.0273,7.2662,11.455,14.861,14.261,7.4283,6.7278,16.93,0,2,1
12.34,7.8742,4.8454,18.971,6.4068,20.751,9.694,15.056,0,2,1
10.249,7.5411,7.6491,14.455,9.9021,10.147,6.5813,10.665,0,2,1
27.126,7.444,1.9622,23.173,4.6938,9.1642,8.7204,15.114,0,2,1
11.833,13.101,3.5373,10.624,4.4221,5.038,7.451,14.263,0,2,1
1.6556,10.811,3.3931,2.6413,12.622,8.0584,2.7285,5.6466,0,3,0
4.0588,6.1924,3.124,5.0633,16.891,10.484,3.3503,11.379,0,3,0
7.9631,8.046,2.3667,3.1134,14.411,23.208,4.3424,4.9128,0,3,0
4.6888,16.136,2.5926,5.7091,16,8.8835,6.5456,4.6438,0,3,0
7.1153,13.24,4.2284,19.781,26.886,12.849,13.853,14.62,0,3,0
4.0958,15.446,5.2362,10.197,14.127,9.2364,3.6689,2.1548,0,3,0
4.8122,12.256,5.4748,6.9108,20.868,18.581,6.8764,9.2979,0,3,0
4.4053,10.548,7.0453,16.087,14.05,14.358,8.8362,11.892,0,3,0
5.1087,12.024,12.859,5.5623,17.069,11.554,5.6758,6.4625,0,3,0
4.8267,7.0695,6.0921,7.6166,10.833,12.043,21.465,28.322,0,3,0
5.5821,9.3658,5.0818,3.6364,12.708,6.5497,5.1908,3.5073,0,3,0
3.8419,8.5774,6.5105,7.1631,12.671,10.278,3.7207,4.5374,0,3,0
7.7589,8.7448,9.8567,5.006,17.45,8.9849,6.8479,4.9731,0,3,0
5.5153,9.3203,24.674,5.9899,12.596,13.685,2.1343,11.736,0,3,0
2.7124,7.9761,3.0016,5.8688,8.0127,6.2232,3.9273,2.4904,0,3,0
4.2208,9.4851,7.0637,10.175,16.027,7.7086,4.7238,1.3677,0,3,0
2.5365,8.6477,6.0204,3.7477,8.7966,9.976,1.8075,7.1487,0,3,0
3.9264,7.9594,6.2776,6.8151,12.562,20.388,6.143,5.5002,0,3,0
5.1319,7.6593,6.5448,16.109,12.4,20.795,13.002,19.907,0,3,0
17.024,10.817,8.1263,12.637,27.09,14.974,9.3028,8.0742,0,3,0
3.0745,8.3206,6.1234,5.2106,8.4392,11.871,3.3687,8.2087,0,3,0
2.5692,5.2453,6.3264,3.6476,7.1543,10.199,2.5398,2.9497,0,3,0
2.2298,8.0649,3.8812,2.2785,8.5499,7.1016,3.3969,4.387,0,3,0
7.0024,14.938,9.3949,8.3547,16.985,18.081,5.4638,6.5295,0,3,0
9.7389,11.912,11.081,12.333,13.912,7.4485,9.3808,3.0506,0,3,0
7.5531,17.021,10.047,4.533,20.967,15.796,5.7161,6.4944,0,3,0
1.6849,7.8418,3.4767,6.082,11.377,13.485,3.2324,4.349,0,3,0
2.0912,10.231,2.9811,2.097,9.1058,12.057,2.4715,3.0268,0,3,0
2.8259,5.7788,2.8287,3.2426,12.981,6.5444,2.139,1.1033,0,3,0
3.8358,11.171,5.6986,7.8973,9.4787,8.5106,2.9998,2.8215,0,3,0
4.9286,9.8146,7.6827,3.559,12.222,9.6926,2.3417,17.596,0,3,0
4.32,9.8597,7.5778,8.501,17.099,12.22,7.852,24.65,0,3,0
2.9126,7.6663,10.866,6.0664,8.3162,9.839,2.463,3.7958,0,3,0
1.7137,8.5905,5.1143,3.6097,10.146,8.1624,1.7607,10.241,0,3,0
3.3935,7.6378,2.2894,17.077,9.3161,10.748,9.4033,12.626,0,3,0
4.6601,7.1332,5.2542,7.9799,11.169,9.8899,5.6159,9.3194,0,3,0
6.6289,8.6042,6.9448,4.041,13.521,11.09,6.0612,19.463,0,3,0
3.3639,8.6955,9.0361,11.227,15.996,11.653,4.5064,5.7576,0,3,0
4.153,7.7711,7.4757,5.3239,9.7083,13.724,2.6358,20.414,0,3,0
5.4214,15.324,8.3463,8.2508,20.515,11.966,10.298,11.127,0,3,0
4.0447,8.4288,10.914,9.8576,12.982,11.213,8.793,7.6777,0,3,0
5.2023,16.235,8.959,9.2349,16.543,11.506,7.3862,8.5481,0,3,0
5.8346,7.55,3.7407,6.0083,17.831,19.285,5.3881,9.6931,0,3,0
6.2799,11.03,9.2213,4.2556,11.568,10.364,4.4582,4.7219,0,3,0
3.1136,15.361,6.073,9.2131,20.373,13.597,4.7179,4.3727,0,3,0
7.8615,7.494,9.7224,8.6499,22.424,20.087,8.6702,3.3849,0,3,0
9.3693,11.302,10.849,17.131,18.715,17.71,36.055,18.478,0,3,0
3.9041,11.457,11.128,8.1544,9.9038,10.545,6.4125,11.52,0,3,0
3.7216,17.978,12.537,26.804,21.875,11.356,6.1391,3.196,0,3,0
4.9108,7.8119,5.9627,4.0832,13.834,12.96,2.7742,4.7405,0,3,0
8.9349,7.5054,7.8718,6.9072,14.18,7.3179,4.8083,1.8193,0,3,0
9.2016,11.935,11.004,26.905,22.52,15.122,19.88,22.896,0,3,0
1.6662,5.5412,3.8793,2.3305,8.8891,10.295,3.3609,5.9465,0,3,0
6.8805,10.052,6.7093,4.4841,14.702,16.185,6.4942,6.2477,0,3,0
3.5436,11.975,5.6346,1.6502,12.433,10.429,2.0464,9.3697,0,3,0
8.3643,9.1948,4.6521,2.7161,11.214,8.3643,6.4757,5.254,0,3,0
2.8188,11.026,6.7169,13.029,11.087,15.54,3.6208,11.401,0,3,0
3.73,8.3782,2.8469,4.7666,11.167,9.6827,4.2847,5.8719,0,3,0
4.1492,9.6195,3.0457,9.3864,17.545,10.567,5.2378,8.4999,0,3,0
4.2715,9.971,6.9512,19.147,13.037,10.187,9.438,13.861,0,3,0
4.4925,8.8803,5.8107,15.533,12.286,11.157,5.9051,4.0873,0,3,0
6.522,9.9496,5.1451,6.373,17.772,12.802,3.5304,4.9162,0,3,0
3.7681,10.961,5.6344,26.169,14.431,11.665,6.3705,10.719,0,3,0
5.9326,9.1122,4.963,17.792,19.236,14.33,7.8551,8.9757,0,3,0
7.0393,15.918,14.162,15.881,19.121,12.467,18.184,17.512,0,3,0
6.0324,9.7988,10.051,7.9213,18.58,12.697,8.4297,6.4126,0,3,0
3.0665,11.083,8.5018,9.2871,13.952,9.8548,3.5949,10.005,0,3,0
7.4023,8.3913,7.4581,3.0057,19.82,10.587,3.7367,5.6184,0,3,0
10.817,12.795,14.54,15.989,20.065,12.806,11.83,7.1584,0,3,0
5.0844,9.8874,13.942,21.72,26.82,20.417,12.963,5.6919,0,3,0
7.1982,13.292,8.9747,8.8271,13.215,16.937,10.569,13.675,0,3,0
2.6077,9.0216,9.584,7.002,12.32,17.03,4.81,4.2887,0,3,0
4.2397,13.748,9.94,4.9586,17.32,20.251,6.7032,15.707,0,3,0
5.38,9.9249,15.027,22.858,12.3,15.922,10.372,24.178,0,3,0
2.2903,9.6479,17.213,6.9855,13.92,20.057,7.6712,6.7685,0,3,0
3.2853,14.381,12.304,6.9687,12.616,17.493,1.6724,9.522,0,3,0
2.8246,11.768,11.169,5.8383,12.56,11.499,6.9701,7.6952,0,3,0
6.6786,12.888,12.808,35.261,15.423,25.892,21.5,30.36,0,3,0
5.8591,17.687,6.6058,13.252,18.353,16.637,16.971,10.323,0,3,0
2.9282,7.5263,12.074,16.122,14.072,15.704,6.1049,11.574,0,3,0
6.2035,7.376,4.3466,1.7194,8.8967,11.235,5.2421,8.7626,0,3,0
5.6223,11.81,3.0711,6.834,17.898,8.2805,8.2972,6.4926,0,3,0
8.4303,8.8216,2.88,2.1037,19.074,9.3647,2.9582,5.5924,0,3,0
8.4785,8.2499,3.549,30.467,14.035,14.087,13.496,23.764,0,3,0
5.553,7.1605,6.3938,5.9278,18.069,8.2437,6.25,4.2258,0,3,0
2.8499,12.556,8.36,2.0031,12.495,10.501,3.9338,2.9259,0,3,0
3.3521,7.5533,3.6969,3.4242,10.018,10.43,6.0957,7.3386,0,3,0
4.6014,11.107,5.467,8.582,15.891,7.7151,2.2574,4.6418,0,3,0
7.2566,7.4451,5.9182,16.811,17.194,11.253,13.946,7.0053,0,3,0
5.9211,11.731,8.632,11.668,16.185,12.697,5.0664,6.4891,0,3,0
5.128,9.5632,11.821,6.0373,18.097,11.685,5.2992,3.0806,0,3,0
6.9627,9.2101,14.445,6.5621,13.602,8.9718,5.719,8.2393,0,3,0
5.5684,9.6016,10.443,10.054,16.148,11.803,9.032,7.7072,0,3,0
3.0816,7.1199,10.987,6.9245,13.047,8.6614,4.9876,14.674,0,3,0
4.5029,14.24,4.9193,24.696,23.13,16.974,7.7798,9.7507,0,3,0
5.4322,9.5266,5.5086,11.481,15.451,10.272,7.6857,9.0034,0,3,0
